chr,start,end,value
contig11,59164,61782,10
contig11,65841,68779,-10
contig11,70006,71963,10
contig11,73751,76828,10
contig11,78029,80287,10
contig11,82046,84509,-10
contig11,85132,87321,10
contig11,87887,89341,-10
contig11,90328,93312,10
contig11,93804,99919,10
contig11,100701,102105,-10
contig11,104453,105362,-10
contig11,106111,108986,10
contig11,110026,111685,-10
contig11,112019,113836,10
contig11,115144,117028,-10
contig11,117818,119234,-10
contig11,120229,125810,10
contig11,127631,135588,10
contig11,139429,144778,10
contig11,146119,148465,-10
contig11,149282,153605,-10
contig11,153774,156443,10
contig11,157408,158332,10
contig11,159168,163072,-10
contig11,164732,166983,-10
contig11,167733,168656,10
contig11,169360,171375,10
contig11,172593,178428,10
contig11,181749,182223,-10
contig11,184779,187610,-10
contig11,187954,188673,10
contig11,189605,190218,-10
contig11,191558,192739,-10
contig11,194339,196593,-10
contig11,253016,254473,10
contig11,254627,255573,-10
contig11,255974,257803,10
contig11,276426,277971,-10
contig11,282812,288855,10
contig11,290514,295699,-10
contig11,296908,298793,-10
contig11,299983,301646,-10
contig11,302820,305074,10
contig11,307475,308555,10
contig11,310762,317173,-10
contig11,320149,330319,-10
contig11,331507,333814,-10
contig11,333926,338599,-10
contig11,358325,359433,-10
contig11,368047,374402,-10
contig11,395912,397348,-10
contig11,398259,399735,-10
contig11,400003,403071,10
contig11,403559,410881,10
contig11,412328,419957,10
contig11,421540,422777,-10
contig11,423957,425848,10
contig11,427504,430579,-10
contig11,431085,438970,10
contig11,448307,448776,10
contig11,451654,452618,10
contig11,455000,460374,-10
contig11,462046,463448,10
contig11,469146,471265,-10
contig11,473015,477001,-10
contig11,478246,480025,-10
contig11,480646,483013,-10
contig11,483993,486350,-10
contig11,502186,503193,-10
contig11,515909,517848,10
contig11,518989,521628,10
contig11,522950,524403,10
contig11,525526,526812,10
contig11,528405,529616,10
contig11,530715,533305,10
contig11,534385,541489,10
contig11,543077,543811,-10
contig11,545329,546200,-10
contig11,547560,550444,10
contig11,552476,555268,10
contig11,555676,557716,-10
contig11,558169,560104,10
contig11,562068,569218,10
contig11,572002,579138,10
contig11,580494,581928,10
contig11,585335,599786,10
contig11,603603,605126,10
contig11,605217,608587,-10
contig11,612456,613978,10
contig11,614069,617438,-10
contig11,620719,621898,-10
contig11,624117,625695,-10
contig11,626418,628034,10
contig11,628519,634517,-10
contig11,634817,636857,10
contig11,637671,639101,-10
contig11,642202,644631,10
contig11,650522,654792,-10
contig11,654995,655873,10
contig11,656379,657658,-10
contig11,658096,659747,10
contig11,660701,661817,-10
contig11,662170,663103,10
contig11,665001,666883,-10
contig11,667763,668565,10
contig11,669141,671007,-10
contig11,671554,673947,-10
contig11,674262,674932,10
contig11,675374,678040,-10
contig11,678467,679929,-10
contig11,684725,685352,10
contig11,691172,694756,-10
contig11,695746,698654,10
contig11,701694,703511,-10
contig11,704598,713827,-10
contig11,717390,720574,-10
contig11,733202,736581,-10
contig11,749049,752428,-10
contig11,752891,754926,10
contig11,756018,758055,10
contig11,770692,775248,10
contig11,776116,778510,10
contig11,780020,782311,-10
contig11,784243,785296,10
contig11,786450,787485,-10
contig11,786548,787471,10
contig11,788567,790336,-10
contig11,791253,791636,10
contig11,792787,794356,-10
contig11,795231,800269,10
contig11,802317,809577,-10
contig11,811447,816027,10
contig11,820734,823275,10
contig11,824746,826792,10
contig11,832815,835891,-10
contig11,837276,839957,-10
contig11,844159,846849,-10
contig11,848917,852931,-10
contig11,853406,857070,10
contig11,859832,863089,-10
contig11,867771,871766,10
contig11,874751,876446,-10
contig11,880647,884301,-10
contig11,886302,888009,-10
contig11,888453,890162,10
contig11,891192,894580,10
contig11,896429,899702,-10
contig11,912125,914699,-10
contig11,915348,917164,-10
contig11,918345,921373,-10
contig11,921673,928830,10
contig11,929688,932104,-10
contig11,933192,937434,-10
contig11,938115,939057,10
contig11,940590,941503,-10
contig11,942945,944756,-10
contig11,952549,961633,-10
contig11,961992,967355,10
contig11,968987,970892,-10
contig11,973501,976776,10
contig11,977705,985452,10
contig11,986521,988349,-10
contig11,988578,989865,10
contig11,991304,993861,10
contig11,997141,1000253,-10
contig11,1002431,1006717,-10
contig11,1007934,1011463,-10
contig11,1012506,1019612,-10
contig11,1020187,1029360,10
contig11,1031128,1032414,-10
contig11,1035409,1038991,10
contig11,1043848,1045434,-10
contig11,1046752,1047906,-10
contig11,1049474,1050916,-10
contig11,1052121,1052570,10
contig11,1053328,1057299,-10
contig11,1058277,1059002,10
contig11,1060853,1064446,-10
contig11,1065165,1067983,-10
contig11,1068562,1068984,10
contig11,1078117,1081581,-10
contig11,1087158,1088703,-10
contig11,1089447,1093110,-10
contig11,1096784,1099283,10
contig11,1320535,1321125,-10
contig11,1322165,1325893,10
contig11,1330487,1331543,-10
contig11,1332995,1335603,10
contig11,1339251,1339694,-10
contig11,1340304,1343546,-10
contig11,1348278,1349873,-10
contig11,1351862,1353297,10
contig11,1355995,1364289,10
contig11,1366699,1373483,-10
contig11,1386447,1389719,10
contig11,1390445,1396956,10
contig11,1398023,1398692,-10
contig11,1399466,1402381,-10
contig11,1402593,1406850,10
contig11,1407621,1416307,-10
contig11,1417788,1418222,-10
contig11,1437550,1440618,10
contig11,1442039,1445517,-10
contig11,1448819,1449484,10
contig11,1450256,1450890,-10
contig11,1451953,1454265,-10
contig11,1454995,1458707,10
contig11,1463763,1467700,10
contig11,1469169,1470233,10
contig11,1474101,1481696,10
contig11,1483341,1484214,10
contig11,1484691,1486440,-10
contig11,1486794,1492934,10
contig11,1513114,1515006,10
contig11,1517753,1520774,-10
contig11,1521384,1525444,10
contig11,1530922,1532117,-10
contig11,1543499,1545479,10
contig11,1546806,1549267,-10
contig11,1549892,1570066,10
contig11,1589122,1590855,10
contig11,1593295,1594948,10
contig11,1596967,1605769,-10
contig11,1607377,1608209,10
contig11,1609128,1609643,-10
contig11,1610139,1611954,10
contig11,1613595,1623065,-10
contig11,1625709,1626218,10
contig11,1627464,1634481,-10
contig11,1635048,1635317,10
contig11,1637361,1641285,10
contig11,1643448,1662758,10
contig11,1663490,1664592,10
contig11,1666344,1669421,-10
contig11,1672633,1675069,-10
contig11,1681834,1682378,-10
contig11,1682580,1683358,-10
contig11,1683830,1684511,-10
contig11,1689200,1690620,-10
contig11,1692352,1694935,-10
contig11,1695666,1696478,10
contig11,1697895,1700433,-10
contig11,1700982,1703833,-10
contig11,1704758,1709572,-10
contig11,1710666,1711538,-10
contig11,1712448,1714186,10
contig11,1715310,1715984,-10
contig11,1717923,1718252,-10
contig11,1719677,1720517,-10
contig11,1722139,1724670,-10
contig11,1726770,1728960,-10
contig11,1732081,1736903,-10
contig11,1737963,1738710,-10
contig11,1739262,1744526,10
contig11,1746527,1747338,10
contig11,1750228,1751903,10
contig11,1753529,1757354,-10
contig11,1760904,1762350,-10
contig11,1763526,1768219,-10
contig11,1769751,1771285,10
contig11,1774573,1775266,10
contig11,1778168,1779547,10
contig11,1790629,1791994,-10
contig11,1794830,1797604,-10
contig11,1800554,1801073,-10
contig11,1819815,1829461,-10
contig11,1830740,1831043,-10
contig11,1832765,1834908,-10
contig11,1835448,1839743,-10
contig11,1839667,1840791,10
contig11,1842129,1844322,10
contig11,1844983,1846334,10
contig11,1847588,1849354,10
contig11,1856328,1857445,10
contig11,1858619,1861340,-10
contig11,1861654,1862121,-10
contig11,1862251,1865968,10
contig11,1867735,1872031,10
contig11,1873730,1877481,10
contig11,1879300,1883305,-10
contig11,1883765,1886527,10
contig11,1890707,1892893,10
contig11,1894196,1895071,-10
contig11,1897129,1911244,10
contig11,1916172,1919435,10
contig11,1925715,1931261,-10
contig11,1933054,1933757,10
contig11,1936064,1936533,-10
contig11,1938122,1939714,10
contig11,1941024,1950263,-10
contig11,1950613,1954323,10
contig11,1955644,1957462,10
contig11,1958237,1959719,-10
contig11,1960970,1962923,10
contig11,1963380,1964982,10
contig11,1966143,1968478,-10
contig11,1971722,1975249,-10
contig11,1976916,1977555,10
contig11,2000295,2001788,-10
contig11,2002952,2006667,-10
contig11,2006920,2008502,10
contig11,2056374,2056973,10
contig11,2057863,2062780,10
contig11,2063459,2064602,-10
contig11,2068497,2070914,-10
contig11,2074964,2076840,10
contig11,2077663,2080287,-10
contig11,2080603,2083376,10
contig11,2088012,2092342,10
contig11,2118898,2127656,10
contig11,2129456,2130242,-10
contig11,2131174,2132199,10
contig11,2133071,2134897,10
contig11,2154584,2155636,-10
contig11,2156301,2156723,10
contig11,2157847,2160388,-10
contig11,2161258,2163448,-10
contig11,2163655,2172993,10
contig11,2173728,2178938,10
contig11,2214393,2215621,-10
contig11,2220157,2222393,10
contig11,2223251,2229493,-10
contig11,2230210,2234659,-10
contig11,2235578,2238519,10
contig11,2241700,2250914,10
contig11,2259036,2259329,-10
contig11,2263147,2266776,10
contig11,2270546,2272896,-10
contig11,2277425,2278283,-10
contig11,2279721,2281862,-10
contig11,2282614,2286053,-10
contig11,2286937,2290010,10
contig11,2292025,2300214,10
contig11,2302757,2310772,-10
contig11,2311311,2312420,10
contig11,2313382,2314210,-10
contig11,2317923,2319522,10
contig11,2321141,2321584,-10
contig11,2323300,2325579,10
contig11,2328482,2330952,10
contig11,2335623,2337269,10
contig11,2342909,2346877,-10
contig11,2347901,2348983,-10
contig11,2381769,2382543,-10
contig11,2389892,2390980,10
contig11,2394217,2398219,-10
contig11,2399797,2404096,-10
contig11,2406492,2407810,10
contig11,2416269,2418281,-10
contig11,2418346,2422378,10
contig11,2423980,2427621,-10
contig11,2428493,2430821,-10
contig11,2432037,2433098,10
contig11,2437573,2438634,-10
contig11,2440792,2442832,-10
contig11,2443499,2445622,-10
contig11,2446832,2452402,10
contig11,2453731,2455591,-10
contig11,2455968,2459792,10
contig11,2462940,2466849,-10
contig11,2497047,2498510,-10
contig11,2500507,2502295,-10
contig11,2503492,2509884,10
contig11,2511387,2515097,10
contig11,2519712,2531542,-10
contig11,2532576,2535729,10
contig11,2536227,2539502,-10
contig11,2539731,2540555,10
contig11,2541726,2550006,10
contig11,2555526,2559706,10
contig11,2563043,2567697,-10
contig11,2570317,2573318,-10
contig11,2580250,2582905,-10
contig11,2583721,2584845,10
contig11,2592339,2592945,-10
contig11,2595343,2596425,10
contig11,2601096,2604835,10
contig11,2615974,2623459,-10
contig11,2624855,2626165,-10
contig11,2627300,2637100,10
contig11,2638405,2639856,-10
contig11,2640932,2645166,10
contig11,2650900,2654622,-10
contig11,2656666,2657871,-10
contig11,2661123,2662382,10
contig11,2672709,2673923,-10
contig11,2712704,2713274,-10
contig11,2768855,2769378,-10
contig11,2781903,2783195,10
contig11,2784342,2786328,-10
contig11,2787006,2793923,10
contig11,2797765,2800435,-10
contig11,2815700,2824824,-10
contig11,2825128,2833659,10
contig11,2872148,2874414,10
contig11,2877228,2878447,-10
contig11,2879202,2883188,10
contig11,2884027,2885208,10
contig11,2888398,2891218,10
contig11,2893468,2895306,10
contig11,2898142,2899002,10
contig11,2899978,2901560,10
contig11,2902870,2904986,-10
contig11,2905665,2906732,-10
contig11,2908113,2908586,-10
contig11,2911496,2913925,10
contig11,2917634,2924195,10
contig11,2927526,2931611,-10
contig11,3023688,3029844,-10
contig11,3030418,3035009,10
contig11,3035872,3040393,10
contig11,3067495,3072716,-10
contig11,3074064,3074588,10
contig11,3075683,3078223,-10
contig11,3079427,3082664,-10
contig11,3083807,3084319,10
contig11,3085097,3087000,10
contig11,3087358,3090278,-10
contig11,3090540,3095426,10
contig11,3097454,3104364,-10
contig11,3109380,3110500,10
contig11,3111543,3118253,-10
contig11,3118407,3120326,10
contig11,3123529,3123933,10
contig11,3125835,3126644,-10
contig11,3127594,3128288,10
contig11,3128361,3128945,10
contig11,3135573,3138591,10
contig11,3145543,3147502,-10
contig11,3148192,3151591,10
contig11,3151823,3155297,-10
contig11,3161435,3166652,-10
contig11,3167809,3169805,-10
contig11,3170327,3173602,-10
contig11,3173865,3174521,10
contig11,3175899,3177242,10
contig11,3178187,3181025,-10
contig11,3182035,3183171,10
contig11,3184350,3187071,10
contig11,3213271,3215507,10
contig11,3216262,3218413,10
contig11,3218840,3221894,10
contig11,3223605,3225375,10
contig11,3226769,3231531,10
contig11,3231943,3235018,-10
contig11,3235349,3237312,10
contig11,3237709,3239959,-10
contig11,3240476,3243582,10
contig11,3244835,3247012,10
contig11,3250492,3251380,10
contig11,3254071,3277028,10
contig11,3296547,3297406,10
contig11,3298691,3302608,-10
contig11,3302961,3310151,10
contig11,3311640,3314451,-10
contig11,3314871,3317223,10
contig11,3317983,3321771,10
contig11,3322967,3326502,10
contig11,3330939,3333887,-10
contig11,3431432,3432635,-10
contig11,3443058,3445864,-10
contig11,3483941,3486715,10
contig11,3487188,3494296,10
contig11,3494611,3496060,-10
contig11,3526068,3533164,-10
contig11,3534105,3535758,10
contig11,3539205,3539572,10
contig11,3540629,3541916,-10
contig11,3542640,3546653,10
contig11,3549737,3551531,-10
contig11,3554079,3555889,10
contig11,3558032,3560236,-10
contig11,3561600,3566861,-10
contig11,3568324,3572035,-10
contig11,3572826,3574920,10
contig11,3579185,3583325,-10
contig11,3583915,3585255,10
contig11,3597209,3600165,10
contig11,3607051,3612522,10
contig11,3615462,3620972,-10
contig11,3622952,3624416,10
contig11,3627531,3630072,-10
contig11,3636675,3639386,10
contig11,3641150,3647730,10
contig11,3653402,3658709,-10
contig11,3659692,3662126,10
contig11,3666589,3669008,-10
contig11,3670648,3672900,-10
contig11,3673206,3674003,10
contig11,3675416,3677073,-10
contig11,3680637,3685287,10
contig11,3686925,3687701,10
contig11,3689428,3691843,10
contig11,3694200,3696324,10
contig11,3697208,3698907,10
contig11,3700296,3700586,10
contig11,3702457,3705706,10
contig11,3709123,3712093,-10
contig11,3714389,3718792,-10
contig11,3719508,3722313,10
contig11,3744453,3752282,-10
contig11,3753552,3759352,10
contig11,3762231,3767088,-10
contig11,3767833,3768339,10
contig11,3769580,3773500,-10
contig11,3774204,3777537,10
contig11,3780719,3781562,10
contig11,3781715,3785564,10
contig11,3797824,3798629,-10
contig11,3805186,3806719,-10
contig11,3808394,3808943,-10
contig11,3810946,3812704,10
contig11,3814171,3816092,10
contig11,3820141,3823730,10
contig11,3823861,3826417,10
contig11,3826645,3828270,-10
contig11,3830177,3832676,10
contig11,3834385,3834947,10
contig11,3839714,3841120,10
contig11,3841573,3842466,10
contig11,3847469,3858256,10
contig11,3884844,3885522,10
contig11,3891098,3891793,10
contig11,3893220,3893627,10
contig11,3896062,3901385,-10
contig11,3902106,3903095,10
contig11,3904078,3905067,10
contig11,3906851,3907924,10
contig11,3911788,3914588,-10
contig11,3915985,3917256,-10
contig11,3918313,3918787,10
contig11,3922460,3924922,-10
contig11,3934627,3938376,-10
contig11,3938959,3940911,-10
contig11,3941140,3941919,10
contig11,3942897,3945282,-10
contig11,3946983,3949172,10
contig11,3950980,3955031,-10
contig11,3958874,3963286,-10
contig11,3964104,3969063,10
contig11,3972614,3974403,-10
contig11,3974876,3975793,10
contig11,3978786,3982131,10
contig11,3983591,3984997,10
contig11,3986364,3990360,10
contig11,3991687,3993681,-10
contig11,3993942,3994865,10
contig11,3997684,4000358,-10
contig11,4003267,4003934,-10
contig11,4034744,4036399,-10
contig11,4043445,4052248,-10
contig11,4052918,4054840,-10
contig11,4056118,4062113,-10
contig11,4063128,4067393,10
contig11,4067779,4068237,-10
contig11,4071565,4073406,-10
contig11,4077388,4079225,10
contig11,4082051,4085011,-10
contig11,4086358,4089737,-10
contig11,4093539,4096919,-10
contig11,4098374,4100898,10
contig11,4110453,4114394,-10
contig11,4116335,4117847,-10
contig11,4118015,4121074,10
contig11,4121262,4123425,-10
contig11,4123990,4125387,10
contig11,4126458,4127828,10
contig11,4128271,4131879,-10
contig11,4132355,4135052,10
contig11,4135316,4138031,-10
contig11,4138221,4141927,10
contig11,4142585,4143419,10
contig11,4144652,4146619,10
contig11,4148194,4150068,10
contig11,4151288,4153974,10
contig11,4154622,4157508,10
contig11,4163041,4164942,-10
contig11,4167088,4170632,10
contig11,4174797,4175504,10
contig11,4177304,4178952,10
contig11,4180760,4183556,-10
contig11,4184185,4186116,10
contig11,4187723,4188403,-10
contig11,4190805,4191671,-10
contig11,4192568,4194565,10
contig11,4195542,4197693,10
contig11,4198086,4200973,10
contig11,4202729,4204371,-10
contig11,4212226,4220162,10
contig11,4222475,4224506,-10
contig11,4226168,4227752,10
contig11,4274365,4274921,-10
contig11,4293394,4296258,10
contig11,4297383,4298101,10
contig11,4304157,4304760,10
contig11,4310407,4312520,10
contig11,4316715,4321095,-10
contig11,4321985,4323869,10
contig11,4325162,4338612,-10
contig11,4339859,4341713,10
contig11,4342229,4345150,10
contig11,4346843,4348390,10
contig11,4350680,4353501,-10
contig11,4354784,4357686,-10
contig11,4364017,4366276,-10
contig11,4366826,4368908,10
contig11,4370177,4373431,-10
contig11,4376341,4383711,10
contig11,4395741,4399357,-10
contig11,4400265,4404206,-10
contig11,4405125,4408804,10
contig11,4409671,4412811,-10
contig11,4413285,4418625,10
contig11,4420422,4423154,-10
contig11,4423832,4426453,10
contig11,4430781,4432491,10
contig11,4439746,4444290,10
contig11,4445355,4446608,10
contig11,4447376,4449679,-10
contig11,4451361,4453371,10
contig11,4454183,4457489,-10
contig11,4459917,4463509,-10
contig11,4464533,4466074,-10
