chr,start,end,value1,value2
contig6,1994879,1995042,Unknown,gpos100
contig6,1995044,1995223,Unknown,gpos100
contig6,1996445,1996692,LTR/Gypsy,gpos100
contig6,1996819,1997670,LTR/Gypsy,gpos100
contig6,1998034,2001550,LTR/Gypsy,gpos100
contig6,2001608,2001732,Unknown,gpos100
contig6,2001685,2003825,Unknown,gpos100
contig6,2003820,2004369,Unknown,gpos100
contig6,2004516,2005066,Unknown,gpos100
contig6,2005075,2005602,Unknown,gpos100
contig6,2005660,2006046,Unknown,gpos100
contig6,2005994,2006066,Unknown,gpos100
contig6,2006601,2006647,Unknown,gpos100
contig6,2006770,2006979,Unknown,gpos100
contig6,2007020,2007165,Unknown,gpos100
contig6,2010440,2010545,Unknown,gpos100
contig6,2013892,2013943,Unknown,gpos100
contig6,2018679,2018786,Unknown,gpos100
contig6,2024920,2025882,Unknown,gpos100
contig6,2025878,2026086,Unknown,gpos100
contig6,2028058,2028182,Unknown,gpos100
contig6,2028183,2030739,Unknown,gpos100
contig6,2030740,2030807,Unknown,gpos100
contig6,2030925,2030971,Unknown,gpos100
contig6,2031509,2031580,Unknown,gpos100
contig6,2031528,2031913,Unknown,gpos100
contig6,2033295,2033760,Unknown,gpos100
contig6,2033989,2037026,Unknown,gpos100
contig6,2037138,2037304,Unknown,gpos100
contig6,2037298,2037595,Unknown,gpos100
contig6,2037613,2037708,Unknown,gpos100
contig6,2037709,2037836,Unknown,gpos100
contig6,2037967,2038807,Unknown,gpos100
contig6,2038569,2038907,Unknown,gpos100
contig6,2038783,2039108,Unknown,gpos100
contig6,2039406,2039502,Unknown,gpos100
contig6,2039560,2039735,Unknown,gpos100
contig6,2039741,2039833,Unknown,gpos100
contig6,2048917,2048950,Unknown,gpos100
contig6,2054508,2054553,Unknown,gpos100
contig6,2059379,2059454,Unknown,gpos100
contig6,2069167,2069335,Unknown,gpos100
contig6,2069243,2069598,Unknown,gpos100
contig6,2069360,2069925,Unknown,gpos100
contig6,2069942,2070079,Unknown,gpos100
contig6,2070137,2070235,Unknown,gpos100
contig6,2070264,2070298,LINE,gpos100
contig6,2070314,2070764,Unknown,gpos100
contig6,2070769,2070916,Unknown,gpos100
contig6,2070904,2071109,Unknown,gpos100
contig6,2072652,2073041,Unknown,gpos100
contig6,2072989,2073081,Unknown,gpos100
contig6,2073533,2073632,Unknown,gpos100
contig6,2073709,2074178,Unknown,gpos100
contig6,2074608,2074816,Unknown,gpos100
contig6,2074686,2075023,Unknown,gpos100
contig6,2074818,2075496,Unknown,gpos100
contig6,2075642,2075679,Unknown,gpos100
contig6,2100348,2100441,Unknown,gpos100
contig6,2118675,2118766,Unknown,gpos100
contig6,2139889,2145499,LTR/Gypsy,gpos100
contig6,2145501,2146462,LTR/Gypsy,gpos100
contig6,2146463,2146872,LTR/Gypsy,gpos100
contig6,2146871,2156012,LTR/Gypsy,gpos100
contig6,2156737,2156952,LTR/Gypsy,gpos100
contig6,2157578,2158042,Unknown,gpos100
contig6,2169638,2171417,LTR/Gypsy,gpos100
contig6,2176047,2176525,Unknown,gpos100
contig6,2176522,2176988,Unknown,gpos100
contig6,2177116,2177586,Unknown,gpos100
contig6,2177990,2178673,LTR/Gypsy,gpos100
contig6,2178674,2184614,LTR/Gypsy,gpos100
contig6,2184613,2184851,Unknown,gpos100
contig6,2184859,2185403,LTR/Gypsy,gpos100
contig6,2185405,2190002,LTR/Gypsy,gpos100
contig6,2190002,2190956,LTR/Gypsy,gpos100
contig6,2190957,2191816,LTR/Gypsy,gpos100
contig6,2191834,2193506,LTR/Gypsy,gpos100
contig6,2193507,2195518,LTR/Gypsy,gpos100
contig6,2195526,2195615,LTR/Gypsy,gpos100
contig6,2195611,2196282,LTR/Gypsy,gpos100
contig6,2196289,2197301,LTR/Gypsy,gpos100
contig6,2197289,2201297,LTR/Gypsy,gpos100
contig6,2201301,2203519,LTR/Gypsy,gpos100
contig6,2203512,2204456,LTR/Gypsy,gpos100
contig6,2204831,2205156,LTR/Gypsy,gpos100
contig6,2205355,2208191,LTR/Gypsy,gpos100
contig6,2209322,2210188,Unknown,gpos100
contig6,2211989,2216218,LTR/Gypsy,gpos100
contig6,2234127,2234164,Unknown,gpos100
contig6,2234304,2235027,Unknown,gpos100
contig6,2234803,2235140,Unknown,gpos100
contig6,2235363,2235415,Unknown,gpos100
contig6,2236015,2236873,Unknown,gpos100
contig6,2236988,2237265,Unknown,gpos100
contig6,2237345,2237508,Unknown,gpos100
contig6,2237543,2237581,Unknown,gpos100
contig6,2237633,2237928,Unknown,gpos100
contig6,2237981,2238825,Unknown,gpos100
contig6,2238837,2238927,Unknown,gpos100
contig6,2239032,2239894,Unknown,gpos100
contig6,2240196,2240445,Unknown,gpos100
contig6,2240268,2240499,Unknown,gpos100
contig6,2240513,2240690,Unknown,gpos100
contig6,2240846,2241138,Unknown,gpos100
contig6,2241346,2241385,Unknown,gpos100
contig6,2241568,2241813,Unknown,gpos100
contig6,2241887,2242277,Unknown,gpos100
contig6,2242495,2242733,Unknown,gpos100
contig6,2242803,2243191,Unknown,gpos100
contig6,2243378,2243626,Unknown,gpos100
contig6,2244042,2244455,Unknown,gpos100
contig6,2245143,2245546,Unknown,gpos100
contig6,2246422,2246557,Unknown,gpos100
contig6,2254881,2255295,Unknown,gpos100
contig6,2255307,2255880,Unknown,gpos100
contig6,2255911,2256104,Unknown,gpos100
contig6,2256649,2256705,Unknown,gpos100
contig6,2259581,2259738,Unknown,gpos100
contig6,2259660,2259998,Unknown,gpos100
contig6,2259768,2260258,Unknown,gpos100
contig6,2260292,2260614,Unknown,gpos100
contig6,2260791,2261157,Unknown,gpos100
contig6,2261569,2262596,Unknown,gpos100
contig6,2263245,2263657,Unknown,gpos100
contig6,2263724,2264032,Unknown,gpos100
contig6,2269064,2269333,Unknown,gpos100
contig6,2269310,2269613,Unknown,gpos100
contig6,2270439,2270556,Unknown,gpos100
contig6,2271420,2271842,Unknown,gpos100
contig6,2272102,2272335,Unknown,gpos100
contig6,2272547,2272960,Unknown,gpos100
contig6,2273392,2273641,Unknown,gpos100
contig6,2273833,2273943,Unknown,gpos100
contig6,2274079,2274373,Unknown,gpos100
contig6,2274524,2274704,Unknown,gpos100
contig6,2274708,2274942,Unknown,gpos100
contig6,2274770,2275019,Unknown,gpos100
contig6,2275302,2275895,Unknown,gpos100
contig6,2276314,2276533,Unknown,gpos100
contig6,2276449,2276557,Unknown,gpos100
contig6,2277609,2277881,Unknown,gpos100
contig6,2277982,2278072,Unknown,gpos100
contig6,2278084,2278927,Unknown,gpos100
contig6,2278990,2279288,Unknown,gpos100
contig6,2279337,2279375,Unknown,gpos100
contig6,2279409,2279568,Unknown,gpos100
contig6,2279664,2279937,Unknown,gpos100
contig6,2280098,2280971,Unknown,gpos100
contig6,2281638,2282058,Unknown,gpos100
contig6,2282068,2282641,Unknown,gpos100
contig6,2282672,2282865,Unknown,gpos100
contig6,2284425,2284593,Unknown,gpos100
contig6,2284505,2284846,Unknown,gpos100
contig6,2284618,2285338,Unknown,gpos100
contig6,2285472,2285509,Unknown,gpos100
contig6,2296199,2296602,Unknown,gpos100
contig6,2297310,2297722,Unknown,gpos100
contig6,2297886,2298133,Unknown,gpos100
contig6,2298318,2298692,Unknown,gpos100
contig6,2298763,2299008,Unknown,gpos100
contig6,2299254,2299309,Unknown,gpos100
contig6,2299447,2299497,Unknown,gpos100
contig6,2299697,2300077,Unknown,gpos100
contig6,2300202,2300456,Unknown,gpos100
contig6,2300926,2301139,Unknown,gpos100
contig6,2301119,2301355,Unknown,gpos100
contig6,2301477,2301862,Unknown,gpos100
contig6,2301932,2302151,Unknown,gpos100
contig6,2302288,2302316,Unknown,gpos100
contig6,2302529,2302821,Unknown,gpos100
contig6,2302964,2303141,Unknown,gpos100
contig6,2303145,2303387,Unknown,gpos100
contig6,2303209,2303458,Unknown,gpos100
contig6,2303763,2304625,Unknown,gpos100
contig6,2304730,2304818,Unknown,gpos100
contig6,2304830,2305701,Unknown,gpos100
contig6,2305762,2306060,Unknown,gpos100
contig6,2306109,2306147,Unknown,gpos100
contig6,2306214,2306340,Unknown,gpos100
contig6,2306437,2306705,Unknown,gpos100
contig6,2306891,2307074,Unknown,gpos100
contig6,2307078,2307931,Unknown,gpos100
contig6,2308591,2309011,Unknown,gpos100
contig6,2309021,2309594,Unknown,gpos100
contig6,2309625,2309818,Unknown,gpos100
contig6,2310156,2310663,Unknown,gpos100
contig6,2310634,2310877,Unknown,gpos100
contig6,2310878,2310947,Unknown,gpos100
contig6,2310948,2315555,Unknown,gpos100
contig6,2315599,2317936,Unknown,gpos100
contig6,2317953,2318270,Unknown,gpos100
contig6,2318440,2319570,Unknown,gpos100
contig6,2321373,2321612,Unknown,gpos100
contig6,2322841,2323009,Unknown,gpos100
contig6,2322921,2323267,Unknown,gpos100
contig6,2323038,2323862,Unknown,gpos100
contig6,2324016,2324380,Unknown,gpos100
contig6,2324798,2325826,Unknown,gpos100
contig6,2326473,2326520,Unknown,gpos100
contig6,2327468,2327642,Unknown,gpos100
contig6,2332947,2333365,Unknown,gpos100
contig6,2333361,2334007,Unknown,gpos100
contig6,2334006,2334220,Unknown,gpos100
contig6,2334219,2334706,Unknown,gpos100
contig6,2334685,2334801,Unknown,gpos100
contig6,2334802,2334944,DNA,gpos100
contig6,2334947,2334982,Unknown,gpos100
contig6,2334976,2335387,LTR/Gypsy,gpos100
contig6,2335393,2335709,Unknown,gpos100
contig6,2335718,2335810,Unknown,gpos100
contig6,2335824,2335877,Unknown,gpos100
contig6,2339551,2339661,Unknown,gpos100
contig6,2340642,2341060,Unknown,gpos100
contig6,2341322,2341553,Unknown,gpos100
contig6,2341787,2342199,Unknown,gpos100
contig6,2342631,2342880,Unknown,gpos100
contig6,2343077,2343117,Unknown,gpos100
contig6,2343340,2343633,Unknown,gpos100
contig6,2343787,2343964,Unknown,gpos100
contig6,2343968,2344210,Unknown,gpos100
contig6,2344032,2344281,Unknown,gpos100
contig6,2344465,2345327,Unknown,gpos100
contig6,2345432,2345518,Unknown,gpos100
contig6,2345530,2346374,Unknown,gpos100
contig6,2346435,2346733,Unknown,gpos100
contig6,2346782,2346820,Unknown,gpos100
contig6,2346862,2347018,Unknown,gpos100
contig6,2347110,2347380,Unknown,gpos100
contig6,2347544,2348419,Unknown,gpos100
contig6,2349434,2349624,Unknown,gpos100
contig6,2353807,2353876,LINE,gpos100
contig6,2363065,2363208,LTR/Gypsy,gpos100
contig6,2367445,2367506,Unknown,gpos100
contig6,2376829,2376942,Unknown,gpos100
contig6,2379777,2379824,LINE,gpos100
contig6,2388923,2388989,Unknown,gpos100
contig6,2397644,2397734,Unknown,gpos100
contig6,2399669,2399786,Unknown,gpos100
contig6,2403520,2404376,Unknown,gpos100
contig6,2404552,2404814,Unknown,gpos100
contig6,2404557,2404851,Unknown,gpos100
contig6,2404936,2405059,Unknown,gpos100
contig6,2405121,2405159,Unknown,gpos100
contig6,2405208,2405506,Unknown,gpos100
contig6,2405569,2406412,Unknown,gpos100
contig6,2406424,2406512,Unknown,gpos100
contig6,2406613,2407475,Unknown,gpos100
contig6,2407763,2408012,Unknown,gpos100
contig6,2407840,2408074,Unknown,gpos100
contig6,2408078,2408258,Unknown,gpos100
contig6,2408409,2408702,Unknown,gpos100
contig6,2408943,2408983,Unknown,gpos100
contig6,2409169,2409418,Unknown,gpos100
contig6,2409850,2410264,Unknown,gpos100
contig6,2410460,2410693,Unknown,gpos100
contig6,2410953,2411375,Unknown,gpos100
contig6,2412240,2412289,Unknown,gpos100
contig6,2413907,2414765,Unknown,gpos100
contig6,2414918,2415180,Unknown,gpos100
contig6,2415281,2415404,Unknown,gpos100
contig6,2415477,2415515,Unknown,gpos100
contig6,2415555,2415850,Unknown,gpos100
contig6,2415903,2416884,Unknown,gpos100
contig6,2416964,2417843,Unknown,gpos100
contig6,2417904,2418096,Unknown,gpos100
contig6,2417918,2418146,Unknown,gpos100
contig6,2418164,2418346,Unknown,gpos100
contig6,2418504,2418793,Unknown,gpos100
contig6,2418797,2418993,Unknown,gpos100
contig6,2419062,2419398,Unknown,gpos100
contig6,2419734,2419967,Unknown,gpos100
contig6,2420421,2420840,Unknown,gpos100
contig6,2421003,2421235,Unknown,gpos100
contig6,2421530,2421943,Unknown,gpos100
contig6,2422764,2422900,Unknown,gpos100
contig6,2424318,2424844,Unknown,gpos100
contig6,2424998,2425206,Unknown,gpos100
contig6,2425175,2425372,Unknown,gpos100
contig6,2425392,2425469,Unknown,gpos100
contig6,2425453,2425977,Unknown,gpos100
contig6,2425740,2426090,Unknown,gpos100
contig6,2425953,2426113,Unknown,gpos100
contig6,2426318,2426368,Unknown,gpos100
contig6,2426381,2426472,LINE,gpos100
contig6,2426417,2426479,Unknown,gpos100
contig6,2429530,2429692,Unknown,gpos100
contig6,2429723,2429883,Unknown,gpos100
contig6,2429959,2430016,Unknown,gpos100
contig6,2430044,2430106,Unknown,gpos100
contig6,2430110,2430190,Unknown,gpos100
contig6,2432978,2433241,Unknown,gpos100
contig6,2433271,2434253,LINE,gpos100
contig6,2434293,2434385,LINE,gpos100
contig6,2434389,2434613,Unknown,gpos100
contig6,2434706,2434797,Unknown,gpos100
contig6,2434774,2434861,Unknown,gpos100
contig6,2435039,2435201,Unknown,gpos100
contig6,2457001,2457141,Unknown,gpos100
contig6,2479348,2479460,Unknown,gpos100
contig6,2491541,2496852,LTR/Gypsy,gpos100
contig6,2497579,2497700,Unknown,gpos100
contig6,2497684,2497895,Unknown,gpos100
contig6,2514277,2514466,Unknown,gpos100
contig6,2516255,2516355,Unknown,gpos100
contig6,2517877,2517920,Unknown,gpos100
contig6,2519226,2519275,Unknown,gpos100
contig6,2519272,2521026,LINE,gpos100
contig6,2521027,2521181,LINE,gpos100
contig6,2521775,2521996,Unknown,gpos100
contig6,2522143,2522509,Unknown,gpos100
contig6,2522539,2522759,Unknown,gpos100
contig6,2522740,2523342,Unknown,gpos100
contig6,2524479,2524581,Unknown,gpos100
contig6,2524575,2524925,Unknown,gpos100
contig6,2525084,2525150,Unknown,gpos100
contig6,2525230,2525263,Unknown,gpos100
contig6,2525342,2525531,Unknown,gpos100
contig6,2526692,2526987,Unknown,gpos100
contig6,2527066,2527298,Unknown,gpos100
contig6,2528341,2528370,Unknown,gpos100
contig6,2528346,2528725,Unknown,gpos100
contig6,2529393,2529574,Unknown,gpos100
contig6,2530183,2530275,Unknown,gpos100
contig6,2530290,2530348,Unknown,gpos100
contig6,2530922,2531182,Unknown,gpos100
contig6,2531284,2531549,Unknown,gpos100
contig6,2531601,2532112,Unknown,gpos100
contig6,2532202,2532386,Unknown,gpos100
contig6,2532361,2532439,Unknown,gpos100
contig6,2532450,2532573,Unknown,gpos100
contig6,2532548,2532986,Unknown,gpos100
contig6,2533350,2533411,LINE,gpos100
contig6,2536686,2536822,Unknown,gpos100
contig6,2539689,2539755,LINE,gpos100
contig6,2548050,2548113,Unknown,gpos100
contig6,2548726,2548972,Unknown,gpos100
contig6,2548973,2549074,Unknown,gpos100
contig6,2552302,2552890,Unknown,gpos100
contig6,2552881,2553921,Unknown,gpos100
contig6,2556270,2557155,Unknown,gpos100
contig6,2558043,2558222,Unknown,gpos100
contig6,2558223,2558337,Unknown,gpos100
contig6,2560989,2562636,LTR/Gypsy,gpos100
contig6,2562635,2566744,LTR/Gypsy,gpos100
contig6,2574301,2574405,Unknown,gpos100
contig6,2577611,2577660,Unknown,gpos100
contig6,2577729,2577830,Unknown,gpos100
contig6,2578105,2578664,Unknown,gpos100
contig6,2580671,2580861,LTR,gpos100
contig6,2580874,2581115,LTR/Gypsy,gpos100
contig6,2581115,2583528,LTR/Gypsy,gpos100
contig6,2583530,2588044,LTR/Gypsy,gpos100
contig6,2588048,2590204,LTR/Gypsy,gpos100
contig6,2590205,2590608,Unknown,gpos100
contig6,2592615,2592805,LTR,gpos100
contig6,2592818,2593059,LTR/Gypsy,gpos100
contig6,2593059,2595472,LTR/Gypsy,gpos100
contig6,2595474,2599988,LTR/Gypsy,gpos100
contig6,2599992,2602148,LTR/Gypsy,gpos100
contig6,2602149,2602550,Unknown,gpos100
contig6,2604557,2604747,LTR,gpos100
contig6,2604760,2605001,LTR/Gypsy,gpos100
contig6,2605001,2607414,LTR/Gypsy,gpos100
contig6,2607416,2611599,LTR/Gypsy,gpos100
contig6,2611593,2612355,Unknown,gpos100
contig6,2612356,2618661,LTR/Gypsy,gpos100
contig6,2618740,2620792,LTR/Gypsy,gpos100
contig6,2620793,2621135,LTR/Gypsy,gpos100
contig6,2621139,2623295,LTR/Gypsy,gpos100
contig6,2623296,2623435,Unknown,gpos100
contig6,2623427,2623891,Unknown,gpos100
contig6,2623892,2624107,Unknown,gpos100
contig6,2624728,2624754,Unknown,gpos100
contig6,2640065,2640178,Unknown,gpos100
contig6,2645823,2646211,Unknown,gpos100
contig6,2646187,2646268,Unknown,gpos100
contig6,2646388,2646463,Unknown,gpos100
contig6,2648896,2648980,Unknown,gpos100
contig6,2652326,2652587,Unknown,gpos100
contig6,2657238,2657276,Unknown,gpos100
contig6,2660308,2660453,Unknown,gpos100
contig6,2669808,2669876,Unknown,gpos100
contig6,2669870,2669933,Unknown,gpos100
contig6,2680500,2680538,Unknown,gpos100
contig6,2682806,2682866,Unknown,gpos100
contig6,2685259,2685317,Unknown,gpos100
contig6,2686110,2686179,Unknown,gpos100
contig6,2686242,2686277,Unknown,gpos100
contig6,2688130,2688268,Unknown,gpos100
contig6,2695692,2695774,Unknown,gpos100
contig6,2697256,2697308,LINE,gpos100
contig6,2701781,2702003,Unknown,gpos100
contig6,2708715,2708841,Unknown,gpos100
contig6,2710417,2710481,Unknown,gpos100
contig6,2732090,2732134,Unknown,gpos100
contig6,2732133,2732739,LINE,gpos100
contig6,2732737,2732942,LINE,gpos100
contig6,2732879,2733699,Unknown,gpos100
contig6,2736133,2736228,Unknown,gpos100
contig6,2736253,2736709,Unknown,gpos100
contig6,2736710,2736951,Unknown,gpos100
contig6,2736952,2737528,Unknown,gpos100
contig6,2737597,2737685,Unknown,gpos100
contig6,2737609,2737951,Unknown,gpos100
contig6,2738042,2738399,Unknown,gpos100
contig6,2738401,2738563,Unknown,gpos100
contig6,2741329,2741450,Unknown,gpos100
contig6,2741485,2745690,Unknown,gpos100
contig6,2745691,2747100,LTR/Gypsy,gpos100
contig6,2747101,2748125,Unknown,gpos100
contig6,2748127,2748898,LTR/Gypsy,gpos100
contig6,2748895,2749360,Unknown,gpos100
contig6,2749364,2755635,LTR/Gypsy,gpos100
contig6,2755636,2758417,Unknown,gpos100
contig6,2758419,2758487,Unknown,gpos100
contig6,2758488,2758731,Unknown,gpos100
contig6,2758702,2759214,Unknown,gpos100
contig6,2759333,2759455,Unknown,gpos100
contig6,2759453,2759551,Unknown,gpos100
contig6,2759549,2759963,Unknown,gpos100
contig6,2759959,2760298,Unknown,gpos100
contig6,2760167,2760553,Unknown,gpos100
contig6,2760598,2760651,Unknown,gpos100
contig6,2762002,2762273,Unknown,gpos100
contig6,2762791,2762863,Unknown,gpos100
contig6,2764435,2764559,Unknown,gpos100
contig6,2765350,2765532,Unknown,gpos100
contig6,2770795,2770837,Unknown,gpos100
contig6,2771070,2771264,Unknown,gpos100
contig6,2772886,2773077,Unknown,gpos100
contig6,2773075,2773767,Unknown,gpos100
contig6,2774107,2774221,Unknown,gpos100
contig6,2774213,2774257,Unknown,gpos100
contig6,2774423,2774587,Unknown,gpos100
contig6,2774448,2774839,Unknown,gpos100
contig6,2774930,2775272,Unknown,gpos100
contig6,2775196,2775284,Unknown,gpos100
contig6,2775352,2775559,Unknown,gpos100
contig6,2776665,2777537,Unknown,gpos100
contig6,2777982,2778243,Unknown,gpos100
contig6,2778353,2778476,Unknown,gpos100
contig6,2778546,2778584,Unknown,gpos100
contig6,2778621,2778919,Unknown,gpos100
contig6,2778981,2779800,Unknown,gpos100
contig6,2779842,2779931,Unknown,gpos100
contig6,2780036,2780889,Unknown,gpos100
contig6,2781199,2781449,Unknown,gpos100
contig6,2781271,2781488,Unknown,gpos100
contig6,2781519,2781694,Unknown,gpos100
contig6,2781852,2782122,Unknown,gpos100
contig6,2782157,2782172,Unknown,gpos100
contig6,2782426,2782664,Unknown,gpos100
contig6,2783146,2783563,Unknown,gpos100
contig6,2783760,2783982,Unknown,gpos100
contig6,2784267,2784680,Unknown,gpos100
contig6,2785668,2785805,Unknown,gpos100
contig6,2786228,2787424,Unknown,gpos100
contig6,2787425,2787752,Unknown,gpos100
contig6,2787712,2788153,Unknown,gpos100
contig6,2788152,2788501,Unknown,gpos100
contig6,2789132,2789487,Unknown,gpos100
contig6,2789553,2789774,Unknown,gpos100
contig6,2789747,2789967,DNA,gpos100
